timestamp,row_type,EAMA11_MP10_media,EAMA11_MP10_I_ini,EAMA11_MP10_I_fin,EAMA11_MP10_C_ini,EAMA11_MP10_C_fin,EAMA11_MP10_IQAr,EAMA11_MP10_class,EAMA11_MP2.5_media,EAMA11_MP2.5_I_ini,EAMA11_MP2.5_I_fin,EAMA11_MP2.5_C_ini,EAMA11_MP2.5_C_fin,EAMA11_MP2.5_IQAr,EAMA11_MP2.5_class,EAMA11_PTS_media,EAMA21_MP10_media,EAMA21_MP10_I_ini,EAMA21_MP10_I_fin,EAMA21_MP10_C_ini,EAMA21_MP10_C_fin,EAMA21_MP10_IQAr,EAMA21_MP10_class,EAMA21_MP2.5_media,EAMA21_MP2.5_I_ini,EAMA21_MP2.5_I_fin,EAMA21_MP2.5_C_ini,EAMA21_MP2.5_C_fin,EAMA21_MP2.5_IQAr,EAMA21_MP2.5_class,EAMA21_PTS_media,EAMA31_MP10_media,EAMA31_MP10_I_ini,EAMA31_MP10_I_fin,EAMA31_MP10_C_ini,EAMA31_MP10_C_fin,EAMA31_MP10_IQAr,EAMA31_MP10_class,EAMA31_MP2.5_media,EAMA31_MP2.5_I_ini,EAMA31_MP2.5_I_fin,EAMA31_MP2.5_C_ini,EAMA31_MP2.5_C_fin,EAMA31_MP2.5_IQAr,EAMA31_MP2.5_class,EAMA31_PTS_media,EAMA41_MP10_media,EAMA41_MP10_I_ini,EAMA41_MP10_I_fin,EAMA41_MP10_C_ini,EAMA41_MP10_C_fin,EAMA41_MP10_IQAr,EAMA41_MP10_class,EAMA41_MP2.5_media,EAMA41_MP2.5_I_ini,EAMA41_MP2.5_I_fin,EAMA41_MP2.5_C_ini,EAMA41_MP2.5_C_fin,EAMA41_MP2.5_IQAr,EAMA41_MP2.5_class,EAMA41_PTS_media
2022-01-02 11:30:00,normal,6.604166666666667,0,40,0,50,5.283333333333334,BOA,3.6857142857142855,0,40,0,25,5.897142857142857,BOA,6.295454545454546,6.476190476190476,0,40,0,50,5.180952380952381,BOA,3.9000000000000004,0,40,0,25,6.240000000000001,BOA,9.24782608695652,8.799999999999999,0,40,0,50,7.039999999999999,BOA,3.126315789473684,0,40,0,25,5.002105263157895,BOA,10.763636363636364,8.6,0,40,0,50,6.88,BOA,6.330434782608696,0,40,0,25,10.128695652173915,BOA,8.208695652173914
2022-01-02 12:00:00,12:00:00,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes
2022-01-02 12:30:00,normal,6.5125,0,40,0,50,5.210000000000001,BOA,3.6714285714285713,0,40,0,25,5.8742857142857146,BOA,6.257142857142857,6.31904761904762,0,40,0,50,5.055238095238096,BOA,3.8777777777777778,0,40,0,25,6.204444444444444,BOA,8.813043478260866,8.441666666666666,0,40,0,50,6.753333333333334,BOA,2.978947368421053,0,40,0,25,4.766315789473685,BOA,9.595454545454546,8.475,0,40,0,50,6.78,BOA,6.31304347826087,0,40,0,25,10.100869565217394,BOA,7.826086956521739
2022-01-02 13:30:00,normal,6.445833333333333,0,40,0,50,5.156666666666666,BOA,3.6714285714285713,0,40,0,25,5.8742857142857146,BOA,6.17142857142857,5.833333333333333,0,40,0,50,4.666666666666667,BOA,3.658823529411765,0,40,0,25,5.854117647058825,BOA,9.013043478260867,8.316666666666666,0,40,0,50,6.653333333333333,BOA,2.905263157894737,0,40,0,25,4.648421052631579,BOA,9.717391304347828,8.233333333333333,0,40,0,50,6.586666666666666,BOA,6.265217391304349,0,40,0,25,10.02434782608696,BOA,7.321739130434783
2022-01-02 14:30:00,normal,6.329166666666666,0,40,0,50,5.063333333333333,BOA,3.7600000000000002,0,40,0,25,6.016000000000001,BOA,6.385,5.747619047619047,0,40,0,50,4.598095238095238,BOA,3.6352941176470592,0,40,0,25,5.816470588235295,BOA,8.80869565217391,8.233333333333334,0,40,0,50,6.586666666666668,BOA,2.8947368421052637,0,40,0,25,4.631578947368422,BOA,9.28695652173913,8.216666666666667,0,40,0,50,6.573333333333334,BOA,6.42608695652174,0,40,0,25,10.281739130434785,BOA,6.8478260869565215
2022-01-02 15:30:00,normal,6.108333333333333,0,40,0,50,4.886666666666667,BOA,3.757894736842105,0,40,0,25,6.012631578947368,BOA,6.049999999999999,5.633333333333333,0,40,0,50,4.506666666666667,BOA,3.6999999999999997,0,40,0,25,5.92,BOA,8.278260869565216,7.679166666666667,0,40,0,50,6.143333333333334,BOA,2.621052631578947,0,40,0,25,4.193684210526316,BOA,7.656521739130435,8.075000000000001,0,40,0,50,6.460000000000001,BOA,6.447826086956522,0,40,0,25,10.316521739130437,BOA,6.430434782608694
2022-01-02 16:30:00,normal,6.004166666666666,0,40,0,50,4.803333333333334,BOA,3.789473684210526,0,40,0,25,6.063157894736842,BOA,5.669999999999999,5.619047619047619,0,40,0,50,4.495238095238095,BOA,3.8529411764705883,0,40,0,25,6.1647058823529415,BOA,7.9869565217391285,7.458333333333333,0,40,0,50,5.966666666666667,BOA,2.5105263157894737,0,40,0,25,4.016842105263158,BOA,7.643478260869566,8.058333333333332,0,40,0,50,6.446666666666665,BOA,6.465217391304347,0,40,0,25,10.344347826086956,BOA,6.217391304347826
2022-01-02 17:30:00,normal,5.875,0,40,0,50,4.7,BOA,3.7736842105263158,0,40,0,25,6.037894736842105,BOA,5.3549999999999995,5.504761904761905,0,40,0,50,4.403809523809524,BOA,3.7222222222222223,0,40,0,25,5.955555555555556,BOA,7.834782608695652,7.479166666666667,0,40,0,50,5.983333333333334,BOA,2.6789473684210527,0,40,0,25,4.286315789473685,BOA,7.513043478260869,7.958333333333333,0,40,0,50,6.366666666666667,BOA,6.460869565217391,0,40,0,25,10.337391304347825,BOA,5.9173913043478255
2022-01-02 18:30:00,normal,5.883333333333334,0,40,0,50,4.706666666666667,BOA,3.7684210526315796,0,40,0,25,6.029473684210528,BOA,5.135,5.576190476190476,0,40,0,50,4.460952380952381,BOA,3.663157894736842,0,40,0,25,5.861052631578947,BOA,8.247826086956522,7.5,0,40,0,50,6.0,BOA,2.8105263157894735,0,40,0,25,4.496842105263158,BOA,8.108695652173912,7.729166666666667,0,40,0,50,6.183333333333334,BOA,6.369565217391303,0,40,0,25,10.191304347826085,BOA,5.504347826086956
2022-01-02 19:30:00,normal,6.0874999999999995,0,40,0,50,4.87,BOA,3.7052631578947364,0,40,0,25,5.928421052631578,BOA,5.495,5.904761904761905,0,40,0,50,4.723809523809524,BOA,3.8736842105263154,0,40,0,25,6.197894736842105,BOA,8.534782608695652,7.6875,0,40,0,50,6.15,BOA,2.7473684210526312,0,40,0,25,4.39578947368421,BOA,8.652173913043478,7.6125,0,40,0,50,6.09,BOA,6.504545454545454,0,40,0,25,10.407272727272726,BOA,5.499999999999999
2022-01-02 20:30:00,normal,6.316666666666667,0,40,0,50,5.053333333333335,BOA,3.71578947368421,0,40,0,25,5.945263157894736,BOA,5.975,6.019047619047619,0,40,0,50,4.8152380952380955,BOA,3.5315789473684207,0,40,0,25,5.650526315789474,BOA,9.508695652173913,8.004166666666666,0,40,0,50,6.403333333333333,BOA,2.71578947368421,0,40,0,25,4.3452631578947365,BOA,9.995652173913044,7.625,0,40,0,50,6.1000000000000005,BOA,6.4409090909090905,0,40,0,25,10.305454545454545,BOA,5.769565217391304
2022-01-02 21:30:00,normal,6.3999999999999995,0,40,0,50,5.12,BOA,3.6368421052631574,0,40,0,25,5.818947368421052,BOA,6.35,6.366666666666666,0,40,0,50,5.093333333333334,BOA,3.5157894736842104,0,40,0,25,5.625263157894737,BOA,10.360869565217392,8.566666666666665,0,40,0,50,6.853333333333332,BOA,2.8315789473684205,0,40,0,25,4.530526315789473,BOA,11.165217391304349,7.6375,0,40,0,50,6.11,BOA,6.381818181818182,0,40,0,25,10.210909090909091,BOA,6.082608695652173
2022-01-02 22:30:00,normal,6.358333333333333,0,40,0,50,5.086666666666667,BOA,3.5368421052631582,0,40,0,25,5.658947368421053,BOA,6.4,6.657142857142857,0,40,0,50,5.325714285714286,BOA,3.594736842105263,0,40,0,25,5.751578947368421,BOA,10.21304347826087,8.4,0,40,0,50,6.720000000000001,BOA,2.694736842105263,0,40,0,25,4.311578947368421,BOA,10.847826086956522,7.670833333333334,0,40,0,50,6.136666666666668,BOA,6.40909090909091,0,40,0,25,10.254545454545458,BOA,6.086956521739131
2022-01-02 23:30:00,normal,6.3125,0,40,0,50,5.050000000000001,BOA,3.4631578947368418,0,40,0,25,5.541052631578947,BOA,6.6,6.757142857142857,0,40,0,50,5.405714285714286,BOA,3.668421052631578,0,40,0,25,5.869473684210526,BOA,10.539130434782608,8.604166666666666,0,40,0,50,6.883333333333333,BOA,2.7526315789473683,0,40,0,25,4.404210526315789,BOA,11.417391304347827,7.779166666666666,0,40,0,50,6.223333333333333,BOA,6.481818181818183,0,40,0,25,10.370909090909095,BOA,6.121739130434783
2022-01-03 00:30:00,normal,6.479166666666667,0,40,0,50,5.183333333333334,BOA,3.6052631578947367,0,40,0,25,5.768421052631579,BOA,6.623809523809523,6.833333333333333,0,40,0,50,5.466666666666667,BOA,3.5999999999999996,0,40,0,25,5.76,BOA,10.579166666666667,8.9125,0,40,0,50,7.13,BOA,2.6149999999999998,0,40,0,25,4.184,BOA,11.295833333333334,7.958333333333333,0,40,0,50,6.366666666666667,BOA,6.613636363636363,0,40,0,25,10.581818181818182,BOA,6.478260869565218
2022-01-03 01:30:00,normal,6.629166666666666,0,40,0,50,5.303333333333334,BOA,3.694736842105263,0,40,0,25,5.9115789473684215,BOA,6.604545454545454,6.785714285714287,0,40,0,50,5.428571428571431,BOA,3.5833333333333335,0,40,0,25,5.733333333333334,BOA,10.891666666666666,9.237499999999999,0,40,0,50,7.39,BOA,2.6149999999999998,0,40,0,25,4.184,BOA,11.612499999999999,7.987500000000001,0,40,0,50,6.390000000000001,BOA,6.545454545454547,0,40,0,25,10.472727272727276,BOA,6.782608695652174
2022-01-03 02:30:00,normal,6.895833333333333,0,40,0,50,5.516666666666667,BOA,3.9000000000000004,0,40,0,25,6.240000000000001,BOA,6.7318181818181815,6.795454545454547,0,40,0,50,5.436363636363637,BOA,3.5833333333333335,0,40,0,25,5.733333333333334,BOA,11.158333333333333,9.379166666666666,0,40,0,50,7.503333333333334,BOA,2.6149999999999998,0,40,0,25,4.184,BOA,11.841666666666667,8.033333333333333,0,40,0,50,6.426666666666667,BOA,6.513636363636363,0,40,0,25,10.421818181818182,BOA,6.952173913043478
2022-01-03 03:30:00,normal,6.933333333333334,0,40,0,50,5.546666666666667,BOA,3.7736842105263158,0,40,0,25,6.037894736842105,BOA,6.854545454545454,7.045454545454546,0,40,0,50,5.636363636363637,BOA,3.7222222222222223,0,40,0,25,5.955555555555556,BOA,11.454166666666666,9.533333333333333,0,40,0,50,7.626666666666667,BOA,2.5238095238095237,0,40,0,25,4.038095238095238,BOA,12.041666666666666,8.166666666666666,0,40,0,50,6.533333333333333,BOA,6.559090909090909,0,40,0,25,10.494545454545454,BOA,7.117391304347826
2022-01-03 04:30:00,normal,7.095833333333334,0,40,0,50,5.676666666666668,BOA,3.685,0,40,0,25,5.896000000000001,BOA,7.031818181818181,7.15909090909091,0,40,0,50,5.727272727272728,BOA,3.8,0,40,0,25,6.08,BOA,11.775,9.754166666666666,0,40,0,50,7.803333333333334,BOA,2.5523809523809526,0,40,0,25,4.083809523809524,BOA,12.333333333333334,8.2125,0,40,0,50,6.57,BOA,6.5,0,40,0,25,10.4,BOA,7.221739130434782
2022-01-03 05:30:00,normal,7.308333333333334,0,40,0,50,5.846666666666668,BOA,3.7199999999999998,0,40,0,25,5.952,BOA,7.404545454545455,7.436363636363637,0,40,0,50,5.94909090909091,BOA,3.911764705882353,0,40,0,25,6.258823529411765,BOA,12.208333333333334,10.008333333333335,0,40,0,50,8.006666666666668,BOA,2.58095238095238,0,40,0,25,4.129523809523809,BOA,13.666666666666666,8.491666666666667,0,40,0,50,6.793333333333334,BOA,6.590909090909091,0,40,0,25,10.545454545454547,BOA,7.430434782608696
2022-01-03 06:30:00,normal,7.645833333333333,0,40,0,50,6.116666666666667,BOA,3.7285714285714286,0,40,0,25,5.965714285714286,BOA,7.777272727272728,7.7782608695652184,0,40,0,50,6.222608695652175,BOA,4.055555555555555,0,40,0,25,6.488888888888889,BOA,13.454166666666666,10.441666666666666,0,40,0,50,8.353333333333333,BOA,2.7190476190476187,0,40,0,25,4.35047619047619,BOA,15.200000000000001,6.558333333333333,0,40,0,50,5.246666666666666,BOA,4.454545454545455,0,40,0,25,7.127272727272729,BOA,7.679166666666666
2022-01-03 07:30:00,normal,8.012500000000001,0,40,0,50,6.410000000000001,BOA,3.885714285714286,0,40,0,25,6.217142857142858,BOA,8.150000000000002,8.321739130434784,0,40,0,50,6.657391304347827,BOA,3.9578947368421056,0,40,0,25,6.332631578947369,BOA,14.275,10.783333333333337,0,40,0,50,8.62666666666667,BOA,2.7904761904761903,0,40,0,25,4.464761904761905,BOA,15.833333333333334,6.05,0,40,0,50,4.84,BOA,3.763636363636364,0,40,0,25,6.021818181818183,BOA,8.262500000000001
2022-01-03 08:30:00,normal,8.358333333333333,0,40,0,50,6.6866666666666665,BOA,3.9714285714285724,0,40,0,25,6.354285714285716,BOA,8.56818181818182,8.61304347826087,0,40,0,50,6.890434782608697,BOA,3.884210526315789,0,40,0,25,6.214736842105263,BOA,14.85,11.116666666666665,0,40,0,50,8.893333333333333,BOA,2.852380952380952,0,40,0,25,4.563809523809524,BOA,16.349999999999998,6.416666666666667,0,40,0,50,5.133333333333334,BOA,3.821739130434783,0,40,0,25,6.114782608695653,BOA,8.7875
2022-01-03 09:30:00,normal,8.641666666666667,0,40,0,50,6.913333333333334,BOA,4.071428571428572,0,40,0,25,6.514285714285716,BOA,9.00909090909091,8.956521739130435,0,40,0,50,7.165217391304349,BOA,3.9473684210526323,0,40,0,25,6.315789473684212,BOA,15.566666666666668,11.441666666666668,0,40,0,50,9.153333333333334,BOA,2.8,0,40,0,25,4.4799999999999995,BOA,16.787499999999998,6.608333333333333,0,40,0,50,5.286666666666667,BOA,3.8,0,40,0,25,6.08,BOA,9.341666666666667
2022-01-03 10:30:00,normal,8.825000000000001,0,40,0,50,7.060000000000001,BOA,4.180952380952381,0,40,0,25,6.68952380952381,BOA,9.236363636363636,9.125,0,40,0,50,7.300000000000001,BOA,4.160000000000001,0,40,0,25,6.656000000000002,BOA,15.754166666666668,11.616666666666667,0,40,0,50,9.293333333333335,BOA,2.854545454545454,0,40,0,25,4.5672727272727265,BOA,16.85,6.658333333333332,0,40,0,50,5.326666666666666,BOA,3.7909090909090906,0,40,0,25,6.065454545454545,BOA,9.75
2022-01-03 11:30:00,normal,8.6,0,40,0,50,6.88,BOA,3.957142857142857,0,40,0,25,6.331428571428571,BOA,9.25,9.299999999999999,0,40,0,50,7.4399999999999995,BOA,4.32,0,40,0,25,6.912000000000001,BOA,15.829166666666666,11.845833333333337,0,40,0,50,9.47666666666667,BOA,2.9181818181818175,0,40,0,25,4.669090909090908,BOA,17.354166666666668,6.566666666666666,0,40,0,50,5.253333333333334,BOA,3.7904761904761903,0,40,0,25,6.064761904761905,BOA,9.862499999999999
2022-01-03 12:00:00,12:00:00,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes
2022-01-03 12:30:00,normal,8.604166666666666,0,40,0,50,6.883333333333333,BOA,3.9666666666666663,0,40,0,25,6.346666666666667,BOA,8.895652173913044,9.266666666666667,0,40,0,50,7.413333333333334,BOA,4.23,0,40,0,25,6.768000000000001,BOA,15.904166666666667,11.804166666666665,0,40,0,50,9.443333333333333,BOA,2.8727272727272726,0,40,0,25,4.596363636363637,BOA,17.079166666666666,6.558333333333333,0,40,0,50,5.246666666666666,BOA,3.804761904761905,0,40,0,25,6.087619047619048,BOA,9.9
2022-01-03 13:30:00,normal,8.916666666666666,0,40,0,50,7.133333333333333,BOA,4.086363636363636,0,40,0,25,6.538181818181818,BOA,8.856521739130436,9.475,0,40,0,50,7.58,BOA,4.171428571428572,0,40,0,25,6.674285714285715,BOA,16.0,11.529166666666667,0,40,0,50,9.223333333333334,BOA,2.9,0,40,0,25,4.64,BOA,16.929166666666664,6.595833333333332,0,40,0,50,5.276666666666666,BOA,3.776190476190476,0,40,0,25,6.041904761904762,BOA,9.841666666666667
