timestamp,EAMA11_MP10_media,EAMA11_MP10_IQAr,EAMA11_MP10_class,EAMA11_MP2.5_media,EAMA11_MP2.5_IQAr,EAMA11_MP2.5_class,EAMA21_MP10_media,EAMA21_MP10_IQAr,EAMA21_MP10_class,EAMA21_MP2.5_media,EAMA21_MP2.5_IQAr,EAMA21_MP2.5_class,EAMA31_MP10_media,EAMA31_MP10_IQAr,EAMA31_MP10_class,EAMA31_MP2.5_media,EAMA31_MP2.5_IQAr,EAMA31_MP2.5_class,EAMA41_MP10_media,EAMA41_MP10_IQAr,EAMA41_MP10_class,EAMA41_MP2.5_media,EAMA41_MP2.5_IQAr,EAMA41_MP2.5_class,EAMA11_MP10_idx_ini,EAMA11_MP10_idx_fin,EAMA11_MP10_conc_ini,EAMA11_MP10_conc_fin,EAMA11_MP2.5_idx_ini,EAMA11_MP2.5_idx_fin,EAMA11_MP2.5_conc_ini,EAMA11_MP2.5_conc_fin,EAMA21_MP10_idx_ini,EAMA21_MP10_idx_fin,EAMA21_MP10_conc_ini,EAMA21_MP10_conc_fin,EAMA21_MP2.5_idx_ini,EAMA21_MP2.5_idx_fin,EAMA21_MP2.5_conc_ini,EAMA21_MP2.5_conc_fin,EAMA31_MP10_idx_ini,EAMA31_MP10_idx_fin,EAMA31_MP10_conc_ini,EAMA31_MP10_conc_fin,EAMA31_MP2.5_idx_ini,EAMA31_MP2.5_idx_fin,EAMA31_MP2.5_conc_ini,EAMA31_MP2.5_conc_fin,EAMA41_MP10_idx_ini,EAMA41_MP10_idx_fin,EAMA41_MP10_conc_ini,EAMA41_MP10_conc_fin,EAMA41_MP2.5_idx_ini,EAMA41_MP2.5_idx_fin,EAMA41_MP2.5_conc_ini,EAMA41_MP2.5_conc_fin,EAMA11_PTS_media,EAMA21_PTS_media,EAMA31_PTS_media,EAMA41_PTS_media
2022-12-13 16:30:00,6.133333333333333,4.906666666666666,BOA,3.933333333333333,6.293333333333333,BOA,6.0,4.800000000000001,BOA,5.434782608695652,8.695652173913045,BOA,9.066666666666668,7.253333333333335,BOA,3.094444444444444,4.951111111111111,BOA,11.708333333333334,9.366666666666667,BOA,5.791666666666667,9.266666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,19.720833333333335,11.325000000000001,16.758333333333336,22.839130434782607
2022-12-13 17:30:00,6.050000000000001,4.840000000000001,BOA,3.933333333333333,6.293333333333333,BOA,5.818181818181818,4.654545454545455,BOA,5.478260869565218,8.765217391304349,BOA,8.65,6.920000000000001,BOA,2.95,4.720000000000001,BOA,11.583333333333334,9.266666666666667,BOA,5.666666666666667,9.066666666666668,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,23.5125,10.779166666666667,16.3625,22.869565217391308
2022-12-13 18:30:00,5.966666666666666,4.7733333333333325,BOA,3.8499999999999996,6.16,BOA,5.318181818181818,4.254545454545455,BOA,5.478260869565218,8.765217391304349,BOA,8.216666666666667,6.573333333333334,BOA,2.633333333333333,4.213333333333333,BOA,11.333333333333334,9.066666666666668,BOA,5.583333333333333,8.933333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,22.912499999999998,10.5375,16.099999999999998,22.686956521739134
2022-12-13 19:30:00,5.8,4.64,BOA,3.725,5.960000000000001,BOA,4.7272727272727275,3.781818181818182,BOA,5.173913043478261,8.278260869565218,BOA,8.020833333333334,6.416666666666668,BOA,2.483333333333333,3.9733333333333327,BOA,10.708333333333334,8.566666666666668,BOA,5.5,8.8,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,22.787499999999998,9.920833333333333,15.629166666666668,22.07826086956522
2022-12-13 20:30:00,5.8,4.64,BOA,3.7249999999999996,5.96,BOA,4.571428571428571,3.657142857142857,BOA,5.130434782608695,8.208695652173914,BOA,7.758333333333333,6.206666666666667,BOA,2.338888888888889,3.742222222222223,BOA,10.541666666666666,8.433333333333334,BOA,5.291666666666667,8.466666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,22.354166666666668,9.545833333333333,14.854166666666666,21.234782608695653
2022-12-13 21:30:00,5.883333333333334,4.706666666666667,BOA,3.766666666666666,6.026666666666666,BOA,4.285714285714286,3.428571428571429,BOA,4.739130434782608,7.582608695652174,BOA,7.349999999999999,5.879999999999999,BOA,2.0944444444444446,3.3511111111111114,BOA,10.291666666666666,8.233333333333333,BOA,4.833333333333333,7.733333333333333,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,22.145833333333332,8.813043478260871,14.058333333333332,19.895652173913042
2022-12-13 22:30:00,6.008333333333333,4.806666666666667,BOA,3.8499999999999996,6.16,BOA,4.476190476190476,3.580952380952381,BOA,4.782608695652174,7.6521739130434785,BOA,7.087500000000001,5.670000000000002,BOA,1.8611111111111112,2.977777777777778,BOA,10.208333333333334,8.166666666666668,BOA,4.625,7.4,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,22.304166666666664,8.369565217391306,13.929166666666665,18.978260869565215
2022-12-13 23:30:00,5.966666666666666,4.7733333333333325,BOA,3.85,6.16,BOA,5.0,4.0,BOA,4.826086956521739,7.721739130434783,BOA,7.3,5.84,BOA,1.7947368421052632,2.8715789473684215,BOA,10.375,8.3,BOA,4.5,7.2,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,22.65416666666667,8.765217391304349,14.35,19.747826086956522
2022-12-14 00:30:00,6.133333333333333,4.906666666666666,BOA,3.808333333333333,6.093333333333334,BOA,5.714285714285714,4.571428571428572,BOA,4.956521739130435,7.930434782608696,BOA,7.554166666666667,6.043333333333334,BOA,1.705,2.728,BOA,10.875,8.700000000000001,BOA,4.5,7.2,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,23.649999999999995,9.391304347826088,14.6875,20.756521739130434
2022-12-14 01:30:00,6.258333333333333,5.006666666666667,BOA,3.7249999999999996,5.96,BOA,6.190476190476191,4.9523809523809526,BOA,5.173913043478261,8.278260869565218,BOA,7.720833333333334,6.176666666666668,BOA,1.6523809523809525,2.6438095238095243,BOA,11.125,8.9,BOA,4.625,7.4,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,24.65833333333333,9.904347826086957,14.879166666666668,21.59565217391304
2022-12-14 02:30:00,6.55,5.24,BOA,3.808333333333333,6.093333333333334,BOA,6.476190476190476,5.180952380952381,BOA,5.3478260869565215,8.556521739130435,BOA,7.979166666666667,6.383333333333334,BOA,1.6227272727272728,2.5963636363636367,BOA,11.416666666666666,9.133333333333333,BOA,4.583333333333333,7.333333333333333,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,25.474999999999998,10.42608695652174,15.370833333333332,22.499999999999996
2022-12-14 03:30:00,6.716666666666666,5.373333333333333,BOA,4.016666666666667,6.426666666666667,BOA,6.857142857142857,5.485714285714286,BOA,5.478260869565218,8.765217391304349,BOA,8.204166666666667,6.563333333333334,BOA,1.6681818181818182,2.6690909090909094,BOA,11.916666666666666,9.533333333333333,BOA,4.583333333333333,7.333333333333333,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,26.179166666666664,10.934782608695654,15.75,23.713043478260868
2022-12-14 04:30:00,6.675,5.34,BOA,3.9749999999999996,6.359999999999999,BOA,7.238095238095238,5.790476190476191,BOA,5.565217391304348,8.904347826086957,BOA,8.375,6.7,BOA,1.7727272727272727,2.8363636363636364,BOA,12.291666666666666,9.833333333333334,BOA,4.666666666666667,7.466666666666668,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,27.03333333333333,11.330434782608696,16.099999999999998,24.339130434782607
2022-12-14 05:30:00,6.925,5.54,BOA,4.183333333333333,6.6933333333333325,BOA,7.571428571428571,6.057142857142857,BOA,5.695652173913044,9.11304347826087,BOA,8.691666666666668,6.953333333333335,BOA,1.7826086956521738,2.8521739130434782,BOA,12.583333333333334,10.066666666666668,BOA,4.833333333333333,7.733333333333333,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,27.204166666666666,11.904347826086957,16.6875,24.826086956521745
2022-12-14 06:30:00,7.008333333333333,5.6066666666666665,BOA,4.266666666666667,6.826666666666667,BOA,8.476190476190476,6.780952380952382,BOA,5.826086956521739,9.321739130434784,BOA,8.929166666666667,7.143333333333334,BOA,1.7956521739130433,2.8730434782608696,BOA,13.25,10.600000000000001,BOA,5.083333333333333,8.133333333333333,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,26.570833333333336,12.947826086956523,17.504166666666666,25.460869565217394
2022-12-14 07:30:00,7.024999999999999,5.619999999999999,BOA,4.283333333333334,6.853333333333335,BOA,9.285714285714286,7.42857142857143,BOA,5.913043478260869,9.460869565217392,BOA,8.758333333333335,7.006666666666668,BOA,1.8272727272727272,2.923636363636364,BOA,13.875,11.100000000000001,BOA,5.5,8.8,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,26.356521739130432,13.160869565217393,17.787499999999998,25.43913043478261
2022-12-14 08:30:00,6.941666666666666,5.553333333333334,BOA,4.2,6.720000000000001,BOA,10.095238095238095,8.076190476190476,BOA,6.086956521739131,9.73913043478261,BOA,9.0,7.2,BOA,1.8043478260869563,2.88695652173913,BOA,14.291666666666666,11.433333333333334,BOA,5.708333333333333,9.133333333333333,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,26.654545454545453,13.991304347826087,17.754166666666666,25.03333333333333
2022-12-14 09:30:00,6.858333333333333,5.486666666666667,BOA,4.2,6.720000000000001,BOA,10.619047619047619,8.495238095238095,BOA,6.434782608695652,10.295652173913044,BOA,8.791666666666666,7.033333333333333,BOA,1.7869565217391306,2.859130434782609,BOA,14.625,11.700000000000001,BOA,5.875,9.4,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,27.142857142857142,14.465217391304348,16.816666666666666,24.90416666666667
2022-12-14 10:30:00,6.7749999999999995,5.42,BOA,4.241666666666666,6.786666666666666,BOA,10.681818181818182,8.545454545454545,BOA,6.521739130434782,10.434782608695652,BOA,8.766666666666667,7.0133333333333345,BOA,1.839130434782609,2.9426086956521744,BOA,14.791666666666666,11.833333333333334,BOA,5.916666666666667,9.466666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,26.185714285714283,14.81304347826087,15.987500000000002,25.59166666666667
2022-12-14 11:30:00,6.733333333333333,5.386666666666667,BOA,4.2,6.720000000000001,BOA,11.136363636363637,8.90909090909091,BOA,6.608695652173913,10.573913043478262,BOA,8.7125,6.970000000000001,BOA,1.9260869565217393,3.081739130434783,BOA,15.0,12.0,BOA,5.875,9.4,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,25.35238095238095,15.07391304347826,15.370833333333332,26.34583333333333
2022-12-14 12:00:00,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-14 12:30:00,6.6499999999999995,5.32,BOA,4.241666666666666,6.786666666666666,BOA,11.318181818181818,9.054545454545455,BOA,6.739130434782608,10.782608695652174,BOA,8.6625,6.93,BOA,2.0043478260869567,3.206956521739131,BOA,15.583333333333334,12.466666666666669,BOA,6.0,9.600000000000001,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,25.071428571428573,14.96086956521739,14.808333333333332,26.73333333333333
2022-12-14 13:30:00,6.566666666666666,5.253333333333334,BOA,4.2,6.720000000000001,BOA,11.272727272727273,9.01818181818182,BOA,6.869565217391305,10.991304347826087,BOA,8.666666666666666,6.933333333333334,BOA,2.1086956521739135,3.373913043478262,BOA,15.958333333333334,12.766666666666667,BOA,6.166666666666667,9.866666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,24.776190476190475,14.81304347826087,14.270833333333334,27.26666666666667
2022-12-14 14:30:00,6.358333333333333,5.086666666666667,BOA,4.116666666666666,6.586666666666666,BOA,11.318181818181818,9.054545454545455,BOA,7.217391304347826,11.547826086956523,BOA,8.291666666666666,6.633333333333333,BOA,1.9913043478260872,3.1860869565217396,BOA,16.25,13.0,BOA,6.541666666666667,10.466666666666669,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,24.523809523809526,14.413043478260867,13.583333333333334,26.96666666666667
2022-12-14 15:30:00,6.191666666666666,4.953333333333333,BOA,3.866666666666667,6.186666666666667,BOA,11.590909090909092,9.272727272727273,BOA,7.565217391304348,12.104347826086958,BOA,8.183333333333334,6.546666666666667,BOA,2.047826086956522,3.2765217391304358,BOA,13.958333333333334,11.166666666666668,BOA,6.125,9.8,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,25.3,14.595652173913043,12.720833333333333,24.070833333333336
2022-12-14 16:30:00,6.149999999999999,4.919999999999999,BOA,3.6999999999999997,5.92,BOA,11.652173913043478,9.321739130434784,BOA,7.625,12.200000000000001,BOA,7.795833333333334,6.236666666666668,BOA,1.9565217391304348,3.130434782608696,BOA,12.125,9.700000000000001,BOA,5.75,9.200000000000001,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,22.7,14.730434782608693,11.858333333333334,19.9375
2022-12-14 17:30:00,6.1499999999999995,4.92,BOA,3.5750000000000006,5.7200000000000015,BOA,12.0,9.600000000000001,BOA,7.791666666666667,12.466666666666669,BOA,7.958333333333333,6.366666666666667,BOA,2.0521739130434784,3.2834782608695656,BOA,12.208333333333334,9.766666666666667,BOA,5.916666666666667,9.466666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,17.475,15.256521739130434,12.004166666666668,19.754166666666666
2022-12-14 18:30:00,6.108333333333333,4.886666666666667,BOA,3.5749999999999997,5.72,BOA,12.565217391304348,10.052173913043479,BOA,8.75,14.0,BOA,8.233333333333334,6.586666666666668,BOA,2.282608695652174,3.6521739130434785,BOA,12.25,9.8,BOA,5.958333333333333,9.533333333333333,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,17.95,15.408695652173915,12.225,19.904166666666665
2022-12-14 19:30:00,6.066666666666666,4.8533333333333335,BOA,3.5333333333333337,5.653333333333334,BOA,12.782608695652174,10.22608695652174,BOA,8.916666666666666,14.266666666666666,BOA,8.487499999999999,6.789999999999999,BOA,2.4478260869565216,3.9165217391304346,BOA,12.458333333333334,9.966666666666669,BOA,6.0,9.600000000000001,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,18.475,15.643478260869562,12.483333333333334,20.175
2022-12-14 20:30:00,6.108333333333332,4.886666666666666,BOA,3.5749999999999997,5.72,BOA,12.5,10.0,BOA,8.875,14.200000000000001,BOA,8.583333333333334,6.866666666666667,BOA,2.5565217391304347,4.090434782608695,BOA,12.458333333333334,9.966666666666669,BOA,6.0,9.600000000000001,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,18.68,15.726086956521739,12.570833333333333,20.191666666666666
2022-12-14 21:30:00,6.108333333333333,4.886666666666667,BOA,3.6166666666666667,5.786666666666667,BOA,12.333333333333334,9.866666666666667,BOA,8.791666666666666,14.066666666666666,BOA,8.4625,6.7700000000000005,BOA,2.495652173913044,3.993043478260871,BOA,12.458333333333334,9.966666666666669,BOA,6.083333333333333,9.733333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,18.410000000000004,15.383333333333333,12.479166666666666,19.8125
2022-12-14 22:30:00,6.066666666666666,4.8533333333333335,BOA,3.5749999999999997,5.72,BOA,11.916666666666666,9.533333333333333,BOA,8.625,13.8,BOA,8.450000000000001,6.760000000000002,BOA,2.5217391304347827,4.034782608695653,BOA,12.25,9.8,BOA,6.083333333333333,9.733333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,17.740000000000002,15.487499999999999,12.170833333333334,19.95416666666667
2022-12-14 23:30:00,6.0249999999999995,4.82,BOA,3.616666666666667,5.786666666666668,BOA,11.25,9.0,BOA,8.375,13.4,BOA,8.279166666666667,6.623333333333334,BOA,2.609090909090909,4.174545454545455,BOA,11.833333333333334,9.466666666666667,BOA,6.0,9.600000000000001,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,16.815000000000005,15.054166666666665,11.741666666666667,19.275000000000002
2022-12-15 00:30:00,5.983333333333333,4.786666666666667,BOA,3.658333333333333,5.8533333333333335,BOA,10.956521739130435,8.765217391304349,BOA,8.166666666666666,13.066666666666666,BOA,8.137500000000001,6.510000000000002,BOA,2.733333333333334,4.373333333333334,BOA,11.416666666666666,9.133333333333333,BOA,6.0,9.600000000000001,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,15.390000000000004,14.570833333333333,11.458333333333334,18.483333333333334
2022-12-15 01:30:00,5.900000000000001,4.7200000000000015,BOA,3.6999999999999997,5.92,BOA,10.478260869565217,8.382608695652173,BOA,8.041666666666666,12.866666666666667,BOA,8.012500000000001,6.410000000000001,BOA,2.8400000000000003,4.5440000000000005,BOA,11.333333333333334,9.066666666666668,BOA,6.0,9.600000000000001,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,13.924999999999997,14.237499999999999,11.200000000000001,17.929166666666667
2022-12-15 02:30:00,5.733333333333333,4.586666666666667,BOA,3.658333333333333,5.8533333333333335,BOA,10.130434782608695,8.104347826086956,BOA,7.916666666666667,12.666666666666668,BOA,7.679166666666667,6.143333333333334,BOA,2.936842105263158,4.698947368421053,BOA,11.125,8.9,BOA,5.916666666666667,9.466666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,12.52,13.729166666666666,10.633333333333333,17.25
2022-12-15 03:30:00,5.6499999999999995,4.52,BOA,3.5333333333333337,5.653333333333334,BOA,9.91304347826087,7.930434782608696,BOA,7.791666666666667,12.466666666666669,BOA,7.358333333333334,5.886666666666668,BOA,3.0277777777777777,4.844444444444445,BOA,10.708333333333334,8.566666666666668,BOA,5.916666666666667,9.466666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,11.03,13.216666666666667,10.112499999999999,16.0125
2022-12-15 04:30:00,5.650000000000001,4.520000000000001,BOA,3.5749999999999997,5.72,BOA,9.956521739130435,7.965217391304349,BOA,7.916666666666667,12.666666666666668,BOA,7.254166666666666,5.803333333333334,BOA,2.9222222222222225,4.675555555555556,BOA,10.583333333333334,8.466666666666667,BOA,5.958333333333333,9.533333333333333,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,9.425,13.112499999999999,9.841666666666667,15.545833333333334
2022-12-15 05:30:00,5.483333333333333,4.386666666666667,BOA,3.408333333333333,5.453333333333333,BOA,9.826086956521738,7.860869565217391,BOA,7.916666666666667,12.666666666666668,BOA,7.099999999999999,5.68,BOA,2.8666666666666663,4.586666666666666,BOA,10.541666666666666,8.433333333333334,BOA,5.791666666666667,9.266666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.7,12.966666666666667,9.345833333333333,15.408333333333331
2022-12-15 06:30:00,5.3999999999999995,4.319999999999999,BOA,3.283333333333333,5.253333333333334,BOA,9.347826086956522,7.478260869565218,BOA,7.916666666666667,12.666666666666668,BOA,6.908333333333334,5.526666666666667,BOA,2.7777777777777777,4.444444444444445,BOA,10.291666666666666,8.233333333333333,BOA,5.583333333333333,8.933333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,8.68,12.520833333333334,8.829166666666667,15.324999999999998
